,Datetime,Symbol,Open,High,Low,Close
4839,2022-07-01 01:51:00,ADA,0.4651397339,0.4651397339,0.4647228018,0.4647952888
4840,2022-07-01 01:52:00,ADA,0.464794683,0.4649989257,0.4646677993,0.4649897871
4841,2022-07-01 01:53:00,ADA,0.4649836006,0.4655605168,0.4649832487,0.4655502662
4842,2022-07-01 01:54:00,ADA,0.4655657352,0.4664640707,0.4655525343,0.4662477312
4843,2022-07-01 01:55:00,ADA,0.4661231953,0.4664529048,0.4658399246,0.466278424
4844,2022-07-01 01:56:00,ADA,0.4663399346,0.4672303505,0.4661495811,0.4668531499
4845,2022-07-01 01:57:00,ADA,0.4668336642,0.4674086956,0.466370749,0.4665408618
4846,2022-07-01 01:58:00,ADA,0.4665006848,0.4673540662,0.4665006848,0.4668878213
4847,2022-07-01 01:59:00,ADA,0.4668022863,0.4673766695,0.4666563417,0.4669879178
4848,2022-07-01 02:00:00,ADA,0.4669782799,0.4671248978,0.4668012471,0.4668984466
4849,2022-07-01 02:01:00,ADA,0.4668984968,0.4670422408,0.4661275193,0.4661384148
4850,2022-07-01 02:02:00,ADA,0.4661095779,0.4664229743,0.4661095779,0.4662579879
4851,2022-07-01 02:03:00,ADA,0.466309952,0.4670170363,0.4661860659,0.4667044923
4852,2022-07-01 02:04:00,ADA,0.4667017557,0.4669005129,0.4664281367,0.4666214991
4853,2022-07-01 02:05:00,ADA,0.466550208,0.4671164605,0.4664144214,0.4669655803
4854,2022-07-01 02:06:00,ADA,0.4669739299,0.4669742141,0.4667160535,0.4667254315
4855,2022-07-01 02:07:00,ADA,0.4667817857,0.4671574012,0.4665545153,0.4671574012
4856,2022-07-01 02:08:00,ADA,0.4672439967,0.4672439967,0.4669551496,0.4671618765
4857,2022-07-01 02:09:00,ADA,0.4673084936,0.4673305218,0.4669787883,0.4673305218
4858,2022-07-01 02:10:00,ADA,0.4673453636,0.4674606771,0.4666762127,0.4666813405
4859,2022-07-01 02:11:00,ADA,0.466681273,0.4667917164,0.4665241672,0.4667901129
4860,2022-07-01 02:12:00,ADA,0.4667794825,0.4673817787,0.4667744018,0.4672734481
4861,2022-07-01 02:13:00,ADA,0.4672735809,0.4674735255,0.4669752978,0.4671189706
4862,2022-07-01 02:14:00,ADA,0.4671275503,0.4671275503,0.4669391488,0.4670214634
4863,2022-07-01 02:15:00,ADA,0.467122707,0.4679551373,0.467122707,0.4679372797
4864,2022-07-01 02:16:00,ADA,0.4678807253,0.4679001438,0.4674930521,0.4675897206
4865,2022-07-01 02:17:00,ADA,0.4675887057,0.4675887057,0.467036193,0.4674316943
4866,2022-07-01 02:18:00,ADA,0.4673745003,0.4674499936,0.4669480068,0.4669496697
4867,2022-07-01 02:19:00,ADA,0.4664832825,0.4666109588,0.466444252,0.4664731935
4868,2022-07-01 02:20:00,ADA,0.4664704364,0.4666460995,0.4664077341,0.4664077341
4869,2022-07-01 02:21:00,ADA,0.466797357,0.4681604917,0.466797357,0.4679571519
4870,2022-07-01 02:22:00,ADA,0.4679483832,0.4683315567,0.4678372282,0.4681653991
4871,2022-07-01 02:23:00,ADA,0.4679154869,0.4685286221,0.4679154869,0.4681659653
4872,2022-07-01 02:24:00,ADA,0.4681546424,0.468331525,0.4679170629,0.4680562534
4873,2022-07-01 02:25:00,ADA,0.468152457,0.4692294463,0.468152457,0.4687993431
4874,2022-07-01 02:26:00,ADA,0.4688018347,0.4689075792,0.4683553009,0.4688475424
4875,2022-07-01 02:27:00,ADA,0.4688384012,0.4688484125,0.4685600461,0.4685841347
4876,2022-07-01 02:28:00,ADA,0.4686380945,0.4692309971,0.4685753087,0.4689629786
4877,2022-07-01 02:29:00,ADA,0.4689602329,0.4690027257,0.4685743707,0.4687706792
4878,2022-07-01 02:30:00,ADA,0.4687606882,0.4687606882,0.4684996821,0.4685166007
4879,2022-07-01 02:31:00,ADA,0.4687606882,0.4687606882,0.4684996821,0.4685166007
4880,2022-07-01 02:32:00,ADA,0.4685617603,0.4685617603,0.4671917468,0.4674486465
4881,2022-07-01 02:33:00,ADA,0.4674584338,0.467484608,0.4667515822,0.4670668626
4882,2022-07-01 02:34:00,ADA,0.4670746704,0.4672840314,0.4666487999,0.4667054139
4883,2022-07-01 02:35:00,ADA,0.4666582229,0.4670492873,0.4666459056,0.4669956752
4884,2022-07-01 02:36:00,ADA,0.4669258166,0.4670781667,0.4666586316,0.4668538483
4885,2022-07-01 02:37:00,ADA,0.4669258166,0.4670781667,0.4666586316,0.4668538483
4886,2022-07-01 02:38:00,ADA,0.4668384818,0.4672555314,0.4667425541,0.46704801
4887,2022-07-01 02:39:00,ADA,0.4670480286,0.4673527274,0.4669714997,0.4673041473
4888,2022-07-01 02:40:00,ADA,0.4672485983,0.4672485983,0.4666555094,0.4666555094
4889,2022-07-01 02:41:00,ADA,0.4672485983,0.4672485983,0.4666555094,0.4666555094
4890,2022-07-01 02:42:00,ADA,0.4666660523,0.4666660523,0.4660576101,0.4661073738
4891,2022-07-01 02:43:00,ADA,0.4660605589,0.4664625708,0.4660605589,0.4664467992
4892,2022-07-01 02:44:00,ADA,0.4664567258,0.4666732724,0.4664235052,0.4665088628
4893,2022-07-01 02:45:00,ADA,0.4664567258,0.4666732724,0.4664235052,0.4665088628
4894,2022-07-01 02:46:00,ADA,0.4665183177,0.4665647577,0.4655350596,0.4657478802
4895,2022-07-01 02:47:00,ADA,0.4655660632,0.4661960435,0.4653811173,0.4659430347
4896,2022-07-01 02:48:00,ADA,0.4659345085,0.4664968143,0.4659345085,0.4664736149
4897,2022-07-01 02:49:00,ADA,0.4663299605,0.4664041467,0.466108241,0.4663256894
4898,2022-07-01 02:50:00,ADA,0.4663245149,0.4664056413,0.4661107479,0.4661107479
4899,2022-07-01 02:51:00,ADA,0.4662352316,0.4664870023,0.4660084224,0.4660214699
4900,2022-07-01 02:52:00,ADA,0.4660846795,0.4664135439,0.4660740306,0.4662922148
4901,2022-07-01 02:53:00,ADA,0.466223459,0.4664220031,0.4662117919,0.4662512932
4902,2022-07-01 02:54:00,ADA,0.4662419336,0.4662531827,0.466105905,0.4661329914
4903,2022-07-01 02:55:00,ADA,0.4661424342,0.4665346908,0.4660759794,0.4665221136
4904,2022-07-01 02:56:00,ADA,0.4664920336,0.4667611369,0.466364637,0.4667611369
4905,2022-07-01 02:57:00,ADA,0.4667769754,0.4667841922,0.466083313,0.4664006311
4906,2022-07-01 02:58:00,ADA,0.4664017034,0.46669259,0.4664009576,0.4665908581
4907,2022-07-01 02:59:00,ADA,0.4665815033,0.4667599655,0.4661972702,0.4662540481
4908,2022-07-01 03:00:00,ADA,0.466252097,0.4666023966,0.466252097,0.4665824471
4909,2022-07-01 03:01:00,ADA,0.4665905148,0.4665923877,0.4660082432,0.4660241377
4910,2022-07-01 03:02:00,ADA,0.4660260344,0.4662953641,0.4657910919,0.4657910919
4911,2022-07-01 03:03:00,ADA,0.4655996782,0.4660171118,0.4655668725,0.4659029502
4912,2022-07-01 03:04:00,ADA,0.4659015973,0.466215969,0.4659015973,0.4660290447
4913,2022-07-01 03:05:00,ADA,0.4660290949,0.4663409412,0.4658811641,0.4661901742
4914,2022-07-01 03:06:00,ADA,0.4662073414,0.4665289063,0.4658821985,0.4658821985
4915,2022-07-01 03:07:00,ADA,0.4658902019,0.4672198172,0.4658715737,0.4668286835
4916,2022-07-01 03:08:00,ADA,0.466837481,0.4674830475,0.4667097117,0.4673505489
4917,2022-07-01 03:09:00,ADA,0.4672386009,0.4672525488,0.4664520885,0.4665578531
4918,2022-07-01 03:10:00,ADA,0.4665587439,0.4666527411,0.4662250549,0.4666065052
4919,2022-07-01 03:11:00,ADA,0.4666057816,0.4671791648,0.4665767761,0.4669414182
4920,2022-07-01 03:12:00,ADA,0.4669414182,0.466977504,0.4658666143,0.4660156889
4921,2022-07-01 03:13:00,ADA,0.4669414182,0.466977504,0.4658666143,0.4660156889
4922,2022-07-01 03:14:00,ADA,0.4660079252,0.4664025457,0.465918145,0.4662535676
4923,2022-07-01 03:15:00,ADA,0.4662530336,0.4666395331,0.4659977858,0.4663500983
4924,2022-07-01 03:16:00,ADA,0.4663500842,0.4663500842,0.4660310958,0.466087318
4925,2022-07-01 03:17:00,ADA,0.4657449875,0.4657541372,0.4651588661,0.4652655252
4926,2022-07-01 03:18:00,ADA,0.4651467668,0.4655729581,0.4648411299,0.4653608358
4927,2022-07-01 03:19:00,ADA,0.4649727914,0.4654015644,0.4649727914,0.4650260201
4928,2022-07-01 03:20:00,ADA,0.4646395849,0.4647281956,0.4643652432,0.4643652432
4929,2022-07-01 03:21:00,ADA,0.4643637241,0.4648802083,0.4643637241,0.4648802083
4930,2022-07-01 03:22:00,ADA,0.4643637241,0.4648802083,0.4643637241,0.4648802083
4931,2022-07-01 03:23:00,ADA,0.4646133242,0.4646133242,0.4635915678,0.463940433
4932,2022-07-01 03:24:00,ADA,0.4640486848,0.4645496013,0.4640486848,0.4642504872
4933,2022-07-01 03:25:00,ADA,0.4642506522,0.4644609428,0.4640581877,0.4642856522
4934,2022-07-01 03:26:00,ADA,0.4642708811,0.4645548404,0.4640658964,0.4640658964
4935,2022-07-01 03:27:00,ADA,0.4640875252,0.4646406315,0.4638896856,0.4646396591
4936,2022-07-01 03:28:00,ADA,0.4646433386,0.4649487477,0.4645782003,0.4648291887
4937,2022-07-01 03:29:00,ADA,0.4648200437,0.4652203559,0.4639706589,0.4641006003
4938,2022-07-01 03:30:00,ADA,0.4640755308,0.4647180293,0.4640576377,0.4643389467
4939,2022-07-01 03:31:00,ADA,0.4643282499,0.464483198,0.4641762577,0.4642956024
4940,2022-07-01 03:32:00,ADA,0.4642899141,0.4643964068,0.4635433539,0.4635507416
4941,2022-07-01 03:33:00,ADA,0.4635532989,0.464309481,0.4634417571,0.4640376351
4942,2022-07-01 03:34:00,ADA,0.4640376984,0.4644154817,0.4638962485,0.4642872186
4943,2022-07-01 03:35:00,ADA,0.46435427,0.4648751479,0.4640732335,0.4645079745
4944,2022-07-01 03:36:00,ADA,0.4645221353,0.4646263903,0.4641470356,0.4642104077
4945,2022-07-01 03:37:00,ADA,0.4642103867,0.4644147463,0.464033338,0.4643738186
4946,2022-07-01 03:38:00,ADA,0.4643833432,0.4644842696,0.464079343,0.4642587024
4947,2022-07-01 03:39:00,ADA,0.4642490688,0.4646813339,0.4642490688,0.4646454676
4948,2022-07-01 03:40:00,ADA,0.4647093006,0.4649067104,0.4643103215,0.464331961
4949,2022-07-01 03:41:00,ADA,0.4643338138,0.4647543611,0.4643278183,0.4646521616
4950,2022-07-01 03:42:00,ADA,0.464660633,0.4646614372,0.4642762817,0.4643492185
4951,2022-07-01 03:43:00,ADA,0.464349369,0.464349369,0.4638806392,0.4640055264
4952,2022-07-01 03:44:00,ADA,0.4639921391,0.4650553597,0.463686543,0.4643156589
4953,2022-07-01 03:45:00,ADA,0.4643246296,0.4646773432,0.4642571345,0.4645430723
4954,2022-07-01 03:46:00,ADA,0.4645438246,0.4648579373,0.4645438246,0.46471751
4955,2022-07-01 03:47:00,ADA,0.4647186614,0.4649891689,0.4646071418,0.4648799487
4956,2022-07-01 03:48:00,ADA,0.4648799272,0.4649368267,0.4646856153,0.4646950492
4957,2022-07-01 03:49:00,ADA,0.4646954546,0.4654512551,0.4646910245,0.4652317535
4958,2022-07-01 03:50:00,ADA,0.4652323055,0.4652533961,0.4651054509,0.4652011385
4959,2022-07-01 03:51:00,ADA,0.4652005827,0.4652512665,0.4648225211,0.4650290784
4960,2022-07-01 03:52:00,ADA,0.4651098987,0.4651098987,0.4643368836,0.4643600507
4961,2022-07-01 03:53:00,ADA,0.4643519069,0.4645092923,0.464206557,0.4642126882
4962,2022-07-01 03:54:00,ADA,0.4641970649,0.4645526914,0.4641872013,0.4644097045
4963,2022-07-01 03:55:00,ADA,0.4644102448,0.4645558136,0.4643779683,0.4644062942
4964,2022-07-01 03:56:00,ADA,0.4644064306,0.4646413445,0.4644064306,0.4645572208
4965,2022-07-01 03:57:00,ADA,0.4644877154,0.4646508853,0.4643771356,0.4645143049
4966,2022-07-01 03:58:00,ADA,0.4645021993,0.4645381905,0.4642655423,0.4643158919
4967,2022-07-01 03:59:00,ADA,0.4643790356,0.4646222885,0.4643775642,0.464566149
4968,2022-07-01 04:00:00,ADA,0.4644933808,0.4645743411,0.4629341962,0.4631042415
4969,2022-07-01 04:01:00,ADA,0.4629928721,0.4632098754,0.4614741747,0.4614741747
4970,2022-07-01 04:02:00,ADA,0.461352574,0.4616546829,0.4601496632,0.4602306845
4971,2022-07-01 04:03:00,ADA,0.4602918023,0.4611203005,0.4597524243,0.4597970044
4972,2022-07-01 04:04:00,ADA,0.4598169833,0.4600216161,0.4584985677,0.4586190424
4973,2022-07-01 04:05:00,ADA,0.4586759933,0.4587556191,0.4568227127,0.4568227127
4974,2022-07-01 04:06:00,ADA,0.4567158817,0.4573378988,0.4553873968,0.4555375289
4975,2022-07-01 04:07:00,ADA,0.4557160328,0.4559016507,0.4551966463,0.4552532303
4976,2022-07-01 04:08:00,ADA,0.4551329913,0.4560415455,0.45494575,0.4555319387
4977,2022-07-01 04:09:00,ADA,0.4554976132,0.4555012337,0.4547219235,0.4547645966
4978,2022-07-01 04:10:00,ADA,0.4547629204,0.4552518701,0.4543567452,0.4543567452
4979,2022-07-01 04:11:00,ADA,0.4543643623,0.4546366885,0.4537543934,0.4542338041
4980,2022-07-01 04:12:00,ADA,0.4542710767,0.4546395674,0.4537691502,0.4537691502
4981,2022-07-01 04:13:00,ADA,0.453715551,0.4538500963,0.4526762736,0.4530275762
4982,2022-07-01 04:14:00,ADA,0.453715551,0.4538500963,0.4526762736,0.4530275762
4983,2022-07-01 04:15:00,ADA,0.4530133326,0.4530133326,0.4519617138,0.4519617138
4984,2022-07-01 04:16:00,ADA,0.4517560199,0.4523718675,0.4514160361,0.4514160361
4985,2022-07-01 04:17:00,ADA,0.4509255728,0.4518861769,0.4509255728,0.4517722251
4986,2022-07-01 04:18:00,ADA,0.4509255728,0.4518861769,0.4509255728,0.4517722251
4987,2022-07-01 04:19:00,ADA,0.4517168212,0.4524788442,0.4515727038,0.452405106
4988,2022-07-01 04:20:00,ADA,0.4525768021,0.4530939591,0.4525768021,0.4530734004
4989,2022-07-01 04:21:00,ADA,0.4527373495,0.4527460825,0.4519165912,0.4519253925
4990,2022-07-01 04:22:00,ADA,0.4527373495,0.4527460825,0.4519165912,0.4519253925
4991,2022-07-01 04:23:00,ADA,0.4512387178,0.4515712408,0.4511443397,0.4513088016
4992,2022-07-01 04:24:00,ADA,0.4513087645,0.4517778273,0.4507818653,0.4508354179
4993,2022-07-01 04:25:00,ADA,0.4511217243,0.4511217243,0.4507307274,0.4509286582
4994,2022-07-01 04:26:00,ADA,0.4511217243,0.4511217243,0.4507307274,0.4509286582
4995,2022-07-01 04:27:00,ADA,0.4508625045,0.4509589887,0.4505197527,0.4506821837
4996,2022-07-01 04:28:00,ADA,0.4506127137,0.4506329249,0.4499754081,0.4500832559
4997,2022-07-01 04:29:00,ADA,0.4500128498,0.4504608332,0.4499596952,0.4504608332
4998,2022-07-01 04:30:00,ADA,0.4500128498,0.4504608332,0.4499596952,0.4504608332
4999,2022-07-01 04:31:00,ADA,0.4504597657,0.4504608656,0.4500658602,0.4501326826
5000,2022-07-01 04:32:00,ADA,0.4501505476,0.4531469668,0.450009517,0.4531469668
5001,2022-07-01 04:33:00,ADA,0.452574684,0.4525760336,0.4513049927,0.4514364471
5002,2022-07-01 04:34:00,ADA,0.452574684,0.4525760336,0.4513049927,0.4514364471
5003,2022-07-01 04:35:00,ADA,0.4514116058,0.451589425,0.4508293792,0.4508293792
5004,2022-07-01 04:36:00,ADA,0.4508301806,0.4511816108,0.4507708285,0.4510608796
5005,2022-07-01 04:37:00,ADA,0.4507388008,0.4508558754,0.4504787664,0.450847121
5006,2022-07-01 04:38:00,ADA,0.4507388008,0.4508558754,0.4504787664,0.450847121
5007,2022-07-01 04:39:00,ADA,0.4508474429,0.4512003092,0.4505513483,0.4505931783
5008,2022-07-01 04:40:00,ADA,0.4505933341,0.4520515737,0.4505848656,0.4518871133
5009,2022-07-01 04:41:00,ADA,0.4518881061,0.4533668785,0.4518564591,0.4522275639
5010,2022-07-01 04:42:00,ADA,0.4518881061,0.4533668785,0.4518564591,0.4522275639
5011,2022-07-01 04:43:00,ADA,0.4524042215,0.4537553353,0.4523793848,0.452845569
5012,2022-07-01 04:44:00,ADA,0.4528478112,0.4530388787,0.4523713766,0.4526750499
5013,2022-07-01 04:45:00,ADA,0.452664721,0.4531430501,0.4526205207,0.4529619572
5014,2022-07-01 04:46:00,ADA,0.4529756023,0.453154541,0.4526291297,0.4528538769
5015,2022-07-01 04:47:00,ADA,0.4529075591,0.4529261826,0.4522160958,0.4522739981
5016,2022-07-01 04:48:00,ADA,0.4529075591,0.4529261826,0.4522160958,0.4522739981
5017,2022-07-01 04:49:00,ADA,0.4522805816,0.4522883867,0.4509795413,0.4509795413
5018,2022-07-01 04:50:00,ADA,0.4509842556,0.4509876685,0.4502468836,0.4504700649
5019,2022-07-01 04:51:00,ADA,0.4504709863,0.4510077503,0.450394199,0.4509933657
5020,2022-07-01 04:52:00,ADA,0.4504709863,0.4510077503,0.450394199,0.4509933657
5021,2022-07-01 04:53:00,ADA,0.4503496425,0.450361214,0.4497775575,0.4500165123
5022,2022-07-01 04:54:00,ADA,0.4499323246,0.4504086854,0.4497456165,0.4503167293
5023,2022-07-01 04:55:00,ADA,0.4503166345,0.4506784238,0.4502802159,0.4505313031
5024,2022-07-01 04:56:00,ADA,0.4506117008,0.45098588,0.4501599078,0.4502332429
5025,2022-07-01 04:57:00,ADA,0.4501857381,0.4504679361,0.4501857381,0.4503978522
5026,2022-07-01 04:58:00,ADA,0.4503886481,0.4503986743,0.4480326634,0.4482538697
5027,2022-07-01 04:59:00,ADA,0.448270967,0.4491018991,0.4480993324,0.4485905777
5028,2022-07-01 05:00:00,ADA,0.4485934861,0.4486940982,0.4474862732,0.4476843295
5029,2022-07-01 05:01:00,ADA,0.4477345336,0.4482023399,0.4475452797,0.4482023399
5030,2022-07-01 05:02:00,ADA,0.4481751635,0.4493542989,0.4481692049,0.4491622571
5031,2022-07-01 05:03:00,ADA,0.449159896,0.451274026,0.4490493898,0.451274026
5032,2022-07-01 05:04:00,ADA,0.4514056197,0.45175455,0.4505210592,0.4508613614
5033,2022-07-01 05:05:00,ADA,0.45080868,0.4510350743,0.4505170298,0.4510210372
5034,2022-07-01 05:06:00,ADA,0.451023299,0.4513435522,0.4503322277,0.4506102546
5035,2022-07-01 05:07:00,ADA,0.4506066044,0.4508264666,0.4505735554,0.4507107137
5036,2022-07-01 05:08:00,ADA,0.4507108383,0.4509350604,0.4503955536,0.4508697755
5037,2022-07-01 05:09:00,ADA,0.4508822473,0.4510338099,0.4508415025,0.4508561475
5038,2022-07-01 05:10:00,ADA,0.4508352379,0.4511639513,0.4507582332,0.4508046721
5039,2022-07-01 05:11:00,ADA,0.450745987,0.4511856966,0.4506782988,0.45098714
5040,2022-07-01 05:12:00,ADA,0.4509867227,0.4513112314,0.4502155908,0.4503092985
5041,2022-07-01 05:13:00,ADA,0.4505420145,0.4515322357,0.4502761896,0.4514070145
5042,2022-07-01 05:14:00,ADA,0.4513975572,0.4513975572,0.4498608869,0.4499753329
5043,2022-07-01 05:15:00,ADA,0.4507386559,0.4510141475,0.4503742124,0.4503742124
5044,2022-07-01 05:16:00,ADA,0.4504497172,0.4505442799,0.4503030315,0.4503428694
5045,2022-07-01 05:17:00,ADA,0.4506342662,0.4512734796,0.450607762,0.4511478876
5046,2022-07-01 05:18:00,ADA,0.4511562518,0.4513406448,0.4508956931,0.4509619967
5047,2022-07-01 05:19:00,ADA,0.4503277391,0.4503277391,0.4493429613,0.4495734827
5048,2022-07-01 05:20:00,ADA,0.449660588,0.4501444796,0.4495225177,0.4500162796
5049,2022-07-01 05:21:00,ADA,0.4501393341,0.4509654722,0.4500790444,0.4507382919
5050,2022-07-01 05:22:00,ADA,0.4507301618,0.4507960379,0.4501762457,0.4501786714
5051,2022-07-01 05:23:00,ADA,0.4501887489,0.4502392145,0.4496973042,0.4496973042
5052,2022-07-01 05:24:00,ADA,0.4496961619,0.4503735807,0.4495903084,0.4500944556
5053,2022-07-01 05:25:00,ADA,0.4500866262,0.4500870864,0.4493710337,0.4495816491
5054,2022-07-01 05:26:00,ADA,0.449583467,0.449704864,0.4495092554,0.4495092554
5055,2022-07-01 05:27:00,ADA,0.4494972061,0.4496467009,0.4488523019,0.4488523019
5056,2022-07-01 05:28:00,ADA,0.4488608844,0.4495165047,0.4484214498,0.4493073013
5057,2022-07-01 05:29:00,ADA,0.4493078926,0.4502317163,0.4492999583,0.4496478585
5058,2022-07-01 05:30:00,ADA,0.4496560304,0.4499191845,0.4490729142,0.4498666853
5059,2022-07-01 05:31:00,ADA,0.4498637948,0.4514014956,0.4496855466,0.4506578417
5060,2022-07-01 05:32:00,ADA,0.4507195533,0.4509347406,0.4501340354,0.4501340354
5061,2022-07-01 05:33:00,ADA,0.4501629501,0.4505920577,0.4500777732,0.4503893702
5062,2022-07-01 05:34:00,ADA,0.4503753113,0.451178241,0.4503686119,0.4509340748
5063,2022-07-01 05:35:00,ADA,0.4508626725,0.4508712496,0.4505934211,0.4507405287
5064,2022-07-01 05:36:00,ADA,0.4506855773,0.4510082798,0.4502951965,0.4503914491
5065,2022-07-01 05:37:00,ADA,0.4503440097,0.4509468256,0.4503440097,0.4508721169
5066,2022-07-01 05:38:00,ADA,0.4508850163,0.4509057678,0.4494819784,0.4494819784
5067,2022-07-01 05:39:00,ADA,0.4494638621,0.4495441885,0.4485759482,0.4488237055
5068,2022-07-01 05:40:00,ADA,0.4488313797,0.4490122863,0.4475734333,0.4479747969
5069,2022-07-01 05:41:00,ADA,0.4479671422,0.4482690954,0.4477611262,0.4479778225
5070,2022-07-01 05:42:00,ADA,0.4479721668,0.4487225198,0.4479478704,0.4483898576
5071,2022-07-01 05:43:00,ADA,0.4483333771,0.4486764898,0.4482887296,0.4483232601
5072,2022-07-01 05:44:00,ADA,0.4483803741,0.4485654067,0.4477953644,0.4485654067
5073,2022-07-01 05:45:00,ADA,0.4485195203,0.4486154431,0.4483579375,0.4485541155
5074,2022-07-01 05:46:00,ADA,0.4484405307,0.4485433353,0.4482648254,0.4484394485
5075,2022-07-01 05:47:00,ADA,0.4484977281,0.4487977239,0.4482756888,0.4485124706
5076,2022-07-01 05:48:00,ADA,0.4485068185,0.4486289035,0.4477145371,0.4478439887
5077,2022-07-01 05:49:00,ADA,0.44786427,0.4492610549,0.4478610854,0.4492610549
5078,2022-07-01 05:50:00,ADA,0.4496553338,0.4498324363,0.449324922,0.4497305381
5079,2022-07-01 05:51:00,ADA,0.4497597374,0.450145129,0.4497597374,0.4498150039
5080,2022-07-01 05:52:00,ADA,0.4498787346,0.4503953853,0.4498787346,0.4503112277
5081,2022-07-01 05:53:00,ADA,0.4502546418,0.4508960825,0.4501573137,0.4505272804
5082,2022-07-01 05:54:00,ADA,0.4504613439,0.4505504031,0.4502703985,0.4505210857
5083,2022-07-01 05:55:00,ADA,0.4505626337,0.4505626337,0.4499174525,0.4500712141
5084,2022-07-01 05:56:00,ADA,0.4500803421,0.4502149386,0.4497279464,0.4499147121
5085,2022-07-01 05:57:00,ADA,0.4499140479,0.4504710246,0.4499140479,0.4504356472
5086,2022-07-01 05:58:00,ADA,0.4504367454,0.4504487597,0.4499414058,0.4500487523
5087,2022-07-01 05:59:00,ADA,0.4500579133,0.4502653225,0.4499894347,0.4501275801
5088,2022-07-01 06:00:00,ADA,0.4501276143,0.4503338603,0.4500647455,0.4503338603
5089,2022-07-01 06:01:00,ADA,0.4503240804,0.4505343715,0.449908423,0.449908423
5090,2022-07-01 06:02:00,ADA,0.4499176484,0.4502571445,0.4498313243,0.4501074836
5091,2022-07-01 06:03:00,ADA,0.4500920522,0.4501307205,0.4495153184,0.4495153184
5092,2022-07-01 06:04:00,ADA,0.4494262026,0.4494262026,0.4488735161,0.4492887219
5093,2022-07-01 06:05:00,ADA,0.4493452833,0.4496973749,0.4493368663,0.449638706
5094,2022-07-01 06:06:00,ADA,0.4496485726,0.4497100559,0.4494518122,0.4494762057
5095,2022-07-01 06:07:00,ADA,0.4494832469,0.4498290067,0.4493098942,0.449464393
5096,2022-07-01 06:08:00,ADA,0.4494556043,0.4494950569,0.4491577395,0.4493109119
5097,2022-07-01 06:09:00,ADA,0.4493215784,0.4504108597,0.4493215784,0.4502711907
5098,2022-07-01 06:10:00,ADA,0.4502711526,0.4504937924,0.4502711526,0.4503596708
5099,2022-07-01 06:11:00,ADA,0.4503599686,0.4504439759,0.4500384575,0.4501853756
5100,2022-07-01 06:12:00,ADA,0.450195525,0.4505078104,0.4500237131,0.4503173634
5101,2022-07-01 06:13:00,ADA,0.4505914203,0.4506006551,0.4489808715,0.449242417
5102,2022-07-01 06:14:00,ADA,0.4492904034,0.449398093,0.4488323919,0.4491001129
5103,2022-07-01 06:15:00,ADA,0.4492321071,0.4492509166,0.4489604428,0.449182658
5104,2022-07-01 06:16:00,ADA,0.4491835219,0.4497129698,0.4491623441,0.4497080817
5105,2022-07-01 06:17:00,ADA,0.4494480495,0.4500123577,0.4494480495,0.4500019291
5106,2022-07-01 06:18:00,ADA,0.4500036688,0.4504546472,0.4498148339,0.4498236388
5107,2022-07-01 06:19:00,ADA,0.4498804574,0.4498804574,0.4495134948,0.449790009
5108,2022-07-01 06:20:00,ADA,0.4497915122,0.4501697517,0.4497915122,0.4498176037
5109,2022-07-01 06:21:00,ADA,0.4497765028,0.44981484,0.4491179011,0.4491344489
5110,2022-07-01 06:22:00,ADA,0.449098549,0.4494622202,0.4490985483,0.4493548008
5111,2022-07-01 06:23:00,ADA,0.4493634168,0.449375522,0.4482150105,0.4482980284
5112,2022-07-01 06:24:00,ADA,0.448240009,0.4486235442,0.4482007552,0.4482424441
5113,2022-07-01 06:25:00,ADA,0.4482452106,0.4482947623,0.4476009592,0.4480814737
5114,2022-07-01 06:26:00,ADA,0.4481005793,0.4482037419,0.4478478275,0.4479185669
5115,2022-07-01 06:27:00,ADA,0.4479244257,0.4483331636,0.4479227346,0.4482798528
5116,2022-07-01 06:28:00,ADA,0.448268432,0.4492692631,0.4481690734,0.4488443034
5117,2022-07-01 06:29:00,ADA,0.4488198647,0.4488325,0.4484241532,0.4486486604
5118,2022-07-01 06:30:00,ADA,0.4486578692,0.4487220907,0.4485091994,0.4486594851
5119,2022-07-01 06:31:00,ADA,0.4486590971,0.4489510847,0.4486446931,0.4488524322
5120,2022-07-01 06:32:00,ADA,0.4488592877,0.4499768171,0.448850369,0.4497782545
5121,2022-07-01 06:33:00,ADA,0.4498554253,0.4503915687,0.449577546,0.4497148503
5122,2022-07-01 06:34:00,ADA,0.4499976827,0.4503696798,0.4494686558,0.4502650562
5123,2022-07-01 06:35:00,ADA,0.4502661545,0.4502661545,0.4498756966,0.4500135803
5124,2022-07-01 06:36:00,ADA,0.4501665565,0.4501954285,0.4499407504,0.4501704963
5125,2022-07-01 06:37:00,ADA,0.449947261,0.4501897597,0.4498179841,0.4498617964
5126,2022-07-01 06:38:00,ADA,0.449861436,0.4502048727,0.449861436,0.4501215212
5127,2022-07-01 06:39:00,ADA,0.4501296524,0.4501863833,0.4500148187,0.4500165551
5128,2022-07-01 06:40:00,ADA,0.4500205555,0.4502984653,0.4498807949,0.4502763728
5129,2022-07-01 06:41:00,ADA,0.4502763547,0.450834221,0.4502311012,0.4506454976
5130,2022-07-01 06:42:00,ADA,0.4507022666,0.4509150239,0.4506611128,0.450854915
5131,2022-07-01 06:43:00,ADA,0.4508548827,0.4512413151,0.450777471,0.4511956908
